Transect,Point,92P1,92P2,92P3,92P4,92P5,92P6,92P7,92P8,92P9,92P10,92P11,92P12,92P13,92P14,92P15,92P16,92P17,92P18,92P19,92P20,92P21,92P22,92P23,92P24
B,161 ,28 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,24 ,9 ,0 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,0 ,2 ,1 ,2 
B,162 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,1 ,24 ,9 ,0 ,0 ,14 ,0 ,3 ,0 ,3 ,0 ,0 ,2 ,1 ,0 
B,163 ,0 ,2 ,4 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,9 ,0 ,0 ,14 ,0 ,3 ,0 ,3 ,0 ,0 ,2 ,1 ,49 
B,164 ,0 ,2 ,4 ,1 ,3 ,1 ,0 ,28 ,0 ,0 ,1 ,8 ,3 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,0 ,2 ,1 ,0 
B,165 ,0 ,2 ,4 ,0 ,0 ,1 ,0 ,28 ,0 ,0 ,1 ,2 ,3 ,0 ,0 ,0 ,3 ,2 ,0 ,1 ,2 ,2 ,1 ,49 
B,166 ,3 ,2 ,4 ,0 ,0 ,2 ,0 ,28 ,1 ,0 ,9 ,2 ,3 ,0 ,0 ,0 ,3 ,2 ,0 ,8 ,2 ,2 ,1 ,0 
B,167 ,3 ,0 ,4 ,0 ,0 ,2 ,0 ,28 ,0 ,0 ,9 ,1 ,3 ,2 ,0 ,0 ,3 ,2 ,0 ,32 ,2 ,2 ,1 ,0 
B,168 ,3 ,2 ,0 ,1 ,0 ,2 ,0 ,28 ,0 ,24 ,9 ,1 ,3 ,0 ,0 ,0 ,3 ,2 ,2 ,0 ,2 ,2 ,0 ,0 
B,169 ,3 ,0 ,2 ,1 ,7 ,0 ,3 ,0 ,0 ,1 ,9 ,0 ,0 ,46 ,3 ,0 ,3 ,2 ,1 ,0 ,2 ,2 ,0 ,0 
B,170 ,0 ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,3 ,46 ,3 ,24 ,3 ,2 ,0 ,0 ,2 ,2 ,14 ,7 
B,171 ,3 ,2 ,2 ,1 ,1 ,29 ,0 ,0 ,0 ,3 ,9 ,2 ,0 ,46 ,2 ,24 ,3 ,2 ,0 ,2 ,0 ,2 ,1 ,7 
B,172 ,3 ,2 ,2 ,14 ,1 ,29 ,0 ,0 ,2 ,3 ,9 ,7 ,0 ,46 ,2 ,24 ,2 ,2 ,0 ,0 ,0 ,2 ,1 ,7 
B,173 ,0 ,2 ,2 ,14 ,1 ,29 ,0 ,1 ,2 ,0 ,9 ,0 ,3 ,46 ,0 ,3 ,2 ,2 ,0 ,0 ,0 ,8 ,0 ,2 
B,174 ,0 ,0 ,2 ,0 ,3 ,29 ,0 ,1 ,0 ,0 ,9 ,0 ,3 ,46 ,0 ,3 ,2 ,2 ,0 ,3 ,0 ,8 ,0 ,2 
B,175 ,5 ,3 ,0 ,0 ,1 ,29 ,0 ,1 ,0 ,1 ,9 ,0 ,3 ,46 ,0 ,3 ,1 ,46 ,0 ,3 ,0 ,8 ,0 ,0 
B,176 ,5 ,3 ,0 ,1 ,1 ,29 ,2 ,1 ,0 ,1 ,9 ,3 ,3 ,8 ,0 ,3 ,1 ,46 ,0 ,3 ,2 ,9 ,0 ,0 
B,177 ,0 ,3 ,0 ,1 ,1 ,3 ,0 ,1 ,0 ,1 ,9 ,3 ,0 ,3 ,0 ,3 ,1 ,46 ,0 ,3 ,2 ,9 ,2 ,3 
B,178 ,0 ,18 ,3 ,1 ,0 ,3 ,0 ,1 ,0 ,1 ,1 ,3 ,0 ,3 ,2 ,3 ,0 ,46 ,0 ,3 ,2 ,2 ,1 ,3 
B,179 ,2 ,9 ,3 ,0 ,1 ,3 ,0 ,1 ,0 ,1 ,0 ,3 ,0 ,3 ,3 ,3 ,0 ,46 ,0 ,3 ,2 ,2 ,1 ,0 
B,180 ,0 ,9 ,3 ,1 ,1 ,3 ,2 ,1 ,2 ,1 ,0 ,3 ,3 ,3 ,0 ,24 ,0 ,46 ,3 ,2 ,2 ,2 ,0 ,0 
B,181 ,2 ,9 ,3 ,1 ,1 ,0 ,3 ,1 ,2 ,1 ,1 ,3 ,3 ,3 ,3 ,2 ,2 ,46 ,3 ,2 ,8 ,2 ,0 ,0 
B,182 ,0 ,9 ,8 ,1 ,0 ,0 ,3 ,1 ,2 ,1 ,1 ,3 ,3 ,0 ,3 ,2 ,2 ,46 ,3 ,2 ,2 ,2 ,0 ,2 
B,183 ,0 ,2 ,8 ,0 ,1 ,2 ,3 ,1 ,2 ,2 ,2 ,0 ,3 ,3 ,3 ,9 ,0 ,46 ,3 ,0 ,2 ,2 ,2 ,2 
B,184 ,0 ,2 ,8 ,0 ,1 ,2 ,3 ,0 ,2 ,1 ,1 ,0 ,3 ,0 ,3 ,9 ,1 ,46 ,2 ,0 ,2 ,2 ,0 ,2 
B,185 ,0 ,3 ,0 ,3 ,1 ,0 ,3 ,0 ,2 ,2 ,1 ,1 ,3 ,0 ,3 ,9 ,2 ,46 ,2 ,3 ,0 ,2 ,0 ,2 
B,186 ,0 ,3 ,14 ,3 ,1 ,0 ,9 ,28 ,2 ,0 ,1 ,1 ,3 ,0 ,3 ,9 ,0 ,46 ,0 ,3 ,24 ,2 ,1 ,2 
B,187 ,0 ,3 ,0 ,3 ,1 ,0 ,0 ,28 ,2 ,2 ,1 ,1 ,3 ,0 ,3 ,9 ,0 ,46 ,0 ,3 ,24 ,2 ,1 ,2 
B,188 ,0 ,0 ,2 ,3 ,3 ,0 ,0 ,28 ,0 ,2 ,1 ,2 ,9 ,0 ,3 ,9 ,0 ,0 ,0 ,18 ,3 ,5 ,1 ,0 
B,189 ,0 ,0 ,3 ,1 ,3 ,0 ,0 ,28 ,0 ,2 ,1 ,0 ,9 ,0 ,0 ,9 ,3 ,0 ,0 ,1 ,3 ,5 ,1 ,49 
B,190 ,3 ,3 ,3 ,1 ,3 ,0 ,5 ,28 ,0 ,2 ,1 ,1 ,9 ,0 ,14 ,9 ,3 ,3 ,0 ,1 ,5 ,5 ,1 ,0 
B,191 ,3 ,3 ,3 ,1 ,3 ,2 ,5 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,3 ,2 ,0 ,3 ,2 ,1 ,5 ,5 ,0 ,0 
B,192 ,2 ,3 ,3 ,21 ,3 ,0 ,5 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,3 ,0 ,2 ,3 ,2 ,1 ,5 ,5 ,2 ,0 
B,193 ,0 ,3 ,3 ,3 ,3 ,2 ,5 ,0 ,2 ,0 ,1 ,7 ,3 ,0 ,3 ,3 ,2 ,3 ,8 ,0 ,4 ,5 ,1 ,0 
B,194 ,2 ,2 ,0 ,3 ,2 ,17 ,5 ,0 ,0 ,2 ,29 ,2 ,3 ,0 ,3 ,3 ,0 ,3 ,8 ,3 ,4 ,5 ,0 ,0 
B,195 ,0 ,2 ,8 ,3 ,0 ,17 ,0 ,0 ,1 ,0 ,29 ,0 ,3 ,0 ,0 ,3 ,0 ,0 ,8 ,3 ,4 ,5 ,1 ,0 
B,196 ,0 ,2 ,8 ,3 ,0 ,17 ,0 ,1 ,1 ,0 ,29 ,0 ,18 ,0 ,0 ,2 ,0 ,0 ,8 ,3 ,4 ,5 ,1 ,4 
B,197 ,0 ,2 ,14 ,3 ,0 ,17 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,32 ,1 ,3 ,2 ,8 ,3 ,4 ,5 ,3 ,4 
B,198 ,2 ,18 ,1 ,8 ,0 ,17 ,2 ,1 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,10 ,3 ,2 ,8 ,3 ,4 ,5 ,3 ,4 
B,199 ,0 ,18 ,0 ,0 ,0 ,17 ,0 ,28 ,0 ,2 ,2 ,2 ,0 ,0 ,0 ,24 ,3 ,2 ,8 ,3 ,4 ,5 ,3 ,4 
B,200 ,0 ,18 ,0 ,3 ,0 ,2 ,0 ,28 ,2 ,2 ,2 ,1 ,0 ,0 ,0 ,24 ,3 ,2 ,8 ,0 ,4 ,5 ,3 ,3 
B,201 ,21 ,18 ,1 ,3 ,0 ,2 ,0 ,28 ,2 ,2 ,3 ,1 ,3 ,0 ,0 ,24 ,0 ,0 ,2 ,0 ,4 ,2 ,3 ,3 
B,202 ,21 ,18 ,0 ,3 ,0 ,2 ,0 ,28 ,0 ,0 ,24 ,1 ,3 ,0 ,0 ,24 ,2 ,0 ,3 ,0 ,4 ,2 ,1 ,3 
B,203 ,0 ,2 ,2 ,0 ,0 ,2 ,0 ,28 ,0 ,33 ,24 ,2 ,0 ,2 ,0 ,24 ,11 ,46 ,3 ,0 ,0 ,2 ,1 ,3 
B,204 ,0 ,2 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,24 ,2 ,0 ,0 ,2 ,24 ,28 ,46 ,18 ,0 ,2 ,0 ,0 ,3 
B,205 ,0 ,2 ,24 ,0 ,0 ,2 ,0 ,1 ,5 ,0 ,24 ,0 ,2 ,3 ,2 ,24 ,28 ,46 ,18 ,0 ,46 ,2 ,0 ,9 
B,206 ,0 ,2 ,24 ,14 ,0 ,2 ,0 ,0 ,0 ,0 ,24 ,0 ,0 ,3 ,8 ,3 ,28 ,46 ,18 ,0 ,46 ,2 ,2 ,9 
B,207 ,0 ,2 ,24 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,0 ,3 ,3 ,3 ,28 ,46 ,18 ,0 ,46 ,2 ,3 ,9 
B,208 ,0 ,0 ,24 ,1 ,0 ,0 ,0 ,0 ,2 ,2 ,3 ,2 ,0 ,3 ,3 ,3 ,0 ,46 ,18 ,2 ,46 ,2 ,3 ,9 
B,209 ,0 ,2 ,3 ,0 ,0 ,2 ,0 ,0 ,0 ,2 ,3 ,3 ,0 ,3 ,3 ,24 ,0 ,46 ,18 ,2 ,46 ,0 ,0 ,9 
B,210 ,3 ,2 ,3 ,1 ,0 ,2 ,0 ,0 ,1 ,0 ,3 ,3 ,0 ,3 ,0 ,24 ,1 ,46 ,3 ,2 ,46 ,0 ,3 ,9 
B,211 ,3 ,2 ,3 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,3 ,3 ,0 ,0 ,14 ,24 ,1 ,46 ,3 ,2 ,46 ,0 ,3 ,0 
B,212 ,3 ,2 ,0 ,14 ,3 ,0 ,0 ,3 ,0 ,0 ,3 ,3 ,0 ,3 ,0 ,24 ,0 ,46 ,3 ,46 ,46 ,2 ,3 ,1 
B,213 ,3 ,0 ,0 ,0 ,3 ,2 ,0 ,3 ,2 ,0 ,1 ,3 ,0 ,3 ,14 ,24 ,0 ,46 ,0 ,2 ,46 ,2 ,1 ,1 
B,214 ,3 ,0 ,0 ,1 ,3 ,0 ,2 ,3 ,2 ,2 ,1 ,3 ,3 ,3 ,14 ,24 ,2 ,46 ,0 ,2 ,46 ,18 ,1 ,3 
B,215 ,3 ,14 ,21 ,1 ,3 ,0 ,0 ,3 ,2 ,2 ,1 ,3 ,3 ,3 ,0 ,24 ,0 ,46 ,0 ,2 ,46 ,18 ,1 ,3 
B,216 ,5 ,2 ,21 ,0 ,3 ,2 ,2 ,2 ,2 ,2 ,1 ,3 ,3 ,3 ,0 ,24 ,0 ,46 ,1 ,2 ,46 ,18 ,2 ,3 
B,217 ,5 ,0 ,21 ,14 ,3 ,0 ,2 ,2 ,29 ,2 ,1 ,3 ,0 ,3 ,0 ,0 ,2 ,46 ,18 ,2 ,46 ,18 ,2 ,3 
B,218 ,5 ,8 ,0 ,3 ,3 ,2 ,2 ,2 ,29 ,2 ,1 ,3 ,0 ,3 ,0 ,0 ,2 ,46 ,18 ,2 ,46 ,18 ,2 ,3 
B,219 ,0 ,0 ,21 ,3 ,3 ,21 ,2 ,0 ,29 ,2 ,1 ,0 ,0 ,3 ,0 ,0 ,1 ,46 ,18 ,0 ,2 ,3 ,46 ,3 
B,220 ,0 ,0 ,21 ,3 ,3 ,2 ,2 ,0 ,29 ,0 ,1 ,1 ,0 ,3 ,0 ,0 ,1 ,46 ,52 ,2 ,0 ,2 ,46 ,5 
B,221 ,0 ,3 ,0 ,3 ,2 ,0 ,9 ,0 ,29 ,0 ,1 ,3 ,0 ,0 ,2 ,0 ,0 ,46 ,0 ,2 ,0 ,2 ,46 ,5 
B,222 ,0 ,3 ,0 ,4 ,23 ,2 ,9 ,0 ,29 ,0 ,1 ,3 ,0 ,0 ,2 ,0 ,21 ,0 ,3 ,2 ,2 ,2 ,46 ,5 
B,223 ,0 ,3 ,9 ,0 ,2 ,2 ,9 ,1 ,29 ,2 ,0 ,3 ,0 ,0 ,2 ,18 ,21 ,3 ,3 ,0 ,0 ,0 ,46 ,5 
B,224 ,0 ,3 ,0 ,0 ,0 ,2 ,9 ,1 ,29 ,2 ,0 ,3 ,0 ,2 ,2 ,18 ,0 ,3 ,3 ,2 ,0 ,2 ,46 ,5 
B,225 ,0 ,3 ,2 ,4 ,2 ,0 ,9 ,1 ,29 ,2 ,1 ,3 ,0 ,0 ,14 ,3 ,1 ,0 ,3 ,2 ,2 ,2 ,46 ,5 
B,226 ,0 ,3 ,0 ,0 ,0 ,2 ,2 ,1 ,29 ,7 ,1 ,3 ,0 ,0 ,0 ,3 ,1 ,2 ,0 ,3 ,2 ,2 ,46 ,5 
B,227 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,1 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,3 ,1 ,2 ,0 ,3 ,2 ,2 ,46 ,5 
B,228 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,1 ,2 ,7 ,0 ,0 ,0 ,0 ,2 ,2 ,1 ,0 ,0 ,3 ,2 ,0 ,0 ,5 
B,229 ,0 ,0 ,0 ,0 ,0 ,5 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,3 ,2 ,0 ,1 ,0 ,2 ,2 ,21 ,18 ,0 ,5 
B,230 ,0 ,27 ,0 ,0 ,1 ,5 ,3 ,2 ,0 ,2 ,31 ,0 ,0 ,3 ,3 ,7 ,3 ,0 ,1 ,2 ,21 ,18 ,1 ,5 
B,231 ,0 ,0 ,0 ,3 ,1 ,5 ,0 ,1 ,7 ,2 ,0 ,0 ,0 ,3 ,3 ,0 ,3 ,0 ,0 ,2 ,21 ,18 ,1 ,5 
B,232 ,0 ,0 ,2 ,3 ,0 ,5 ,0 ,0 ,0 ,2 ,0 ,28 ,0 ,3 ,3 ,3 ,3 ,0 ,0 ,2 ,21 ,0 ,1 ,4 
B,233 ,0 ,2 ,3 ,3 ,2 ,5 ,2 ,9 ,3 ,2 ,1 ,28 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,21 ,0 ,1 ,4 
B,234 ,0 ,2 ,3 ,3 ,1 ,5 ,2 ,9 ,0 ,2 ,21 ,28 ,3 ,3 ,0 ,0 ,1 ,2 ,0 ,0 ,2 ,0 ,1 ,4 
B,235 ,0 ,0 ,3 ,3 ,2 ,2 ,2 ,9 ,0 ,2 ,21 ,28 ,3 ,3 ,0 ,0 ,1 ,2 ,0 ,0 ,2 ,0 ,1 ,4 
B,236 ,0 ,2 ,0 ,0 ,0 ,0 ,5 ,9 ,0 ,2 ,21 ,28 ,0 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,1 ,4 
B,237 ,1 ,2 ,2 ,0 ,0 ,0 ,5 ,9 ,2 ,0 ,21 ,28 ,0 ,3 ,0 ,0 ,1 ,2 ,1 ,3 ,0 ,0 ,1 ,4 
B,238 ,0 ,2 ,0 ,3 ,0 ,2 ,5 ,9 ,0 ,0 ,21 ,0 ,0 ,3 ,3 ,0 ,1 ,2 ,1 ,3 ,2 ,0 ,1 ,4 
B,239 ,0 ,0 ,0 ,0 ,0 ,2 ,5 ,9 ,0 ,2 ,21 ,0 ,0 ,3 ,3 ,0 ,1 ,2 ,1 ,3 ,2 ,18 ,1 ,4 
B,240 ,0 ,2 ,2 ,8 ,3 ,2 ,5 ,0 ,2 ,2 ,1 ,0 ,0 ,3 ,3 ,0 ,1 ,1 ,1 ,3 ,2 ,18 ,1 ,4 
B,241 ,0 ,0 ,0 ,8 ,3 ,2 ,5 ,2 ,2 ,3 ,1 ,28 ,0 ,3 ,0 ,0 ,1 ,2 ,0 ,3 ,2 ,18 ,1 ,9 
B,242 ,0 ,2 ,1 ,1 ,3 ,2 ,5 ,2 ,2 ,3 ,1 ,28 ,0 ,3 ,14 ,0 ,1 ,2 ,0 ,0 ,31 ,18 ,1 ,9 
B,243 ,0 ,5 ,0 ,8 ,3 ,1 ,0 ,0 ,0 ,3 ,1 ,28 ,0 ,3 ,3 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,9 
B,244 ,0 ,5 ,0 ,8 ,3 ,0 ,0 ,2 ,1 ,3 ,1 ,28 ,0 ,3 ,3 ,14 ,1 ,2 ,3 ,3 ,0 ,0 ,1 ,9 
B,245 ,0 ,5 ,0 ,8 ,3 ,2 ,0 ,31 ,0 ,3 ,1 ,28 ,0 ,3 ,3 ,14 ,1 ,2 ,3 ,3 ,0 ,0 ,1 ,9 
B,246 ,0 ,5 ,0 ,8 ,3 ,0 ,0 ,1 ,0 ,9 ,1 ,28 ,3 ,3 ,0 ,14 ,0 ,0 ,46 ,3 ,2 ,3 ,1 ,9 
B,247 ,0 ,3 ,3 ,8 ,3 ,0 ,0 ,1 ,2 ,9 ,1 ,28 ,3 ,3 ,14 ,14 ,1 ,0 ,46 ,0 ,2 ,18 ,1 ,9 
B,248 ,0 ,3 ,3 ,8 ,3 ,2 ,0 ,4 ,2 ,9 ,1 ,28 ,3 ,3 ,0 ,3 ,1 ,2 ,46 ,0 ,0 ,18 ,1 ,9 
B,249 ,0 ,3 ,3 ,3 ,3 ,0 ,5 ,4 ,0 ,9 ,1 ,28 ,3 ,3 ,0 ,0 ,1 ,0 ,8 ,0 ,0 ,18 ,1 ,9 
B,250 ,0 ,2 ,3 ,3 ,3 ,0 ,5 ,4 ,0 ,9 ,0 ,28 ,3 ,3 ,0 ,0 ,1 ,2 ,8 ,2 ,2 ,18 ,1 ,9 
C,1 ,2 ,0 ,2 ,2 ,4 ,7 ,0 ,0 ,14 ,2 ,2 ,2 ,0 ,0 ,3 ,0 ,1 ,8 ,0 ,2 ,1 ,1 ,3 ,0 
C,2 ,0 ,0 ,2 ,2 ,4 ,7 ,2 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,1 ,3 ,8 ,0 ,2 ,1 ,1 ,3 ,0 
C,3 ,3 ,0 ,0 ,2 ,4 ,0 ,0 ,0 ,3 ,2 ,1 ,0 ,1 ,8 ,3 ,1 ,3 ,8 ,0 ,0 ,1 ,1 ,3 ,0 
C,4 ,0 ,26 ,0 ,0 ,4 ,0 ,0 ,3 ,3 ,2 ,0 ,0 ,0 ,8 ,3 ,1 ,3 ,8 ,0 ,0 ,1 ,2 ,3 ,0 
C,5 ,0 ,0 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,0 ,0 ,9 ,3 ,0 ,3 ,8 ,0 ,2 ,0 ,2 ,3 ,52 
C,6 ,0 ,7 ,21 ,2 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,21 ,9 ,0 ,3 ,3 ,8 ,2 ,2 ,1 ,0 ,21 ,52 
C,7 ,0 ,7 ,21 ,0 ,0 ,0 ,2 ,0 ,14 ,3 ,0 ,18 ,21 ,9 ,0 ,3 ,46 ,46 ,0 ,18 ,1 ,24 ,21 ,52 
C,8 ,0 ,0 ,21 ,2 ,0 ,0 ,5 ,0 ,14 ,0 ,0 ,0 ,21 ,9 ,0 ,0 ,46 ,46 ,2 ,18 ,1 ,24 ,21 ,0 
C,9 ,0 ,0 ,21 ,2 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,21 ,9 ,0 ,0 ,46 ,46 ,0 ,0 ,3 ,24 ,21 ,52 
C,10 ,0 ,0 ,0 ,0 ,1 ,0 ,5 ,3 ,0 ,0 ,3 ,0 ,21 ,9 ,7 ,0 ,46 ,46 ,0 ,0 ,3 ,24 ,21 ,52 
C,11 ,0 ,0 ,3 ,0 ,0 ,4 ,5 ,3 ,14 ,0 ,3 ,0 ,21 ,9 ,0 ,0 ,1 ,46 ,2 ,0 ,0 ,24 ,1 ,8 
C,12 ,0 ,2 ,3 ,2 ,2 ,4 ,5 ,3 ,3 ,0 ,3 ,0 ,21 ,9 ,0 ,0 ,0 ,46 ,0 ,0 ,0 ,24 ,1 ,8 
C,13 ,0 ,2 ,3 ,0 ,3 ,4 ,5 ,0 ,14 ,0 ,0 ,0 ,0 ,8 ,3 ,3 ,2 ,46 ,0 ,0 ,0 ,24 ,1 ,8 
C,14 ,0 ,0 ,3 ,2 ,4 ,4 ,5 ,0 ,14 ,0 ,0 ,0 ,2 ,0 ,3 ,3 ,0 ,46 ,0 ,3 ,0 ,3 ,1 ,8 
C,15 ,0 ,33 ,2 ,2 ,4 ,4 ,5 ,0 ,3 ,0 ,0 ,3 ,2 ,0 ,0 ,3 ,0 ,46 ,2 ,0 ,0 ,1 ,0 ,52 
C,16 ,2 ,0 ,0 ,3 ,4 ,4 ,5 ,0 ,3 ,0 ,0 ,3 ,2 ,0 ,0 ,3 ,3 ,46 ,2 ,2 ,3 ,1 ,0 ,52 
C,17 ,2 ,0 ,0 ,3 ,3 ,4 ,0 ,0 ,3 ,1 ,0 ,3 ,2 ,0 ,0 ,3 ,3 ,8 ,2 ,0 ,3 ,3 ,0 ,52 
C,18 ,0 ,2 ,0 ,0 ,2 ,4 ,2 ,0 ,0 ,0 ,0 ,3 ,3 ,2 ,0 ,0 ,0 ,8 ,2 ,0 ,3 ,3 ,1 ,52 
C,19 ,0 ,0 ,0 ,0 ,4 ,4 ,2 ,0 ,0 ,0 ,0 ,3 ,14 ,0 ,0 ,0 ,46 ,41 ,0 ,0 ,4 ,1 ,1 ,0 
C,20 ,0 ,0 ,0 ,0 ,4 ,4 ,3 ,3 ,0 ,1 ,14 ,3 ,14 ,0 ,0 ,0 ,46 ,41 ,0 ,0 ,0 ,1 ,1 ,0 
C,21 ,0 ,0 ,0 ,2 ,4 ,4 ,3 ,3 ,0 ,1 ,0 ,3 ,2 ,2 ,3 ,0 ,2 ,41 ,2 ,2 ,0 ,1 ,1 ,52 
C,22 ,2 ,0 ,4 ,2 ,4 ,4 ,2 ,3 ,0 ,2 ,0 ,8 ,2 ,2 ,0 ,0 ,2 ,8 ,2 ,2 ,3 ,1 ,1 ,52 
C,23 ,2 ,0 ,4 ,0 ,4 ,4 ,2 ,0 ,0 ,0 ,14 ,8 ,0 ,0 ,0 ,0 ,2 ,8 ,2 ,0 ,0 ,1 ,3 ,52 
C,24 ,2 ,0 ,4 ,0 ,4 ,4 ,2 ,7 ,14 ,0 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,0 ,1 ,3 ,52 
C,25 ,2 ,5 ,3 ,0 ,4 ,4 ,0 ,0 ,0 ,0 ,3 ,8 ,0 ,2 ,3 ,0 ,2 ,8 ,2 ,0 ,1 ,1 ,3 ,52 
C,26 ,2 ,5 ,0 ,2 ,4 ,4 ,0 ,0 ,0 ,2 ,3 ,3 ,14 ,0 ,3 ,0 ,18 ,8 ,0 ,2 ,1 ,1 ,1 ,52 
C,27 ,2 ,5 ,0 ,0 ,4 ,4 ,0 ,0 ,0 ,0 ,3 ,3 ,14 ,0 ,0 ,0 ,2 ,8 ,0 ,2 ,0 ,1 ,0 ,52 
C,28 ,2 ,12 ,2 ,2 ,4 ,4 ,3 ,0 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,24 ,2 ,0 ,2 ,0 ,1 ,3 ,52 
C,29 ,2 ,12 ,0 ,0 ,4 ,4 ,3 ,0 ,0 ,1 ,1 ,3 ,2 ,0 ,0 ,0 ,2 ,2 ,2 ,2 ,0 ,1 ,3 ,52 
C,30 ,0 ,5 ,4 ,0 ,4 ,4 ,3 ,3 ,0 ,1 ,14 ,3 ,0 ,0 ,0 ,1 ,1 ,0 ,2 ,2 ,1 ,0 ,3 ,52 
C,31 ,0 ,5 ,4 ,0 ,4 ,4 ,3 ,0 ,0 ,41 ,0 ,3 ,0 ,0 ,3 ,3 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,52 
C,32 ,0 ,5 ,4 ,2 ,4 ,9 ,3 ,3 ,0 ,41 ,0 ,3 ,0 ,0 ,3 ,3 ,0 ,0 ,2 ,0 ,0 ,1 ,0 ,8 
C,33 ,0 ,5 ,4 ,0 ,3 ,9 ,2 ,3 ,0 ,46 ,0 ,0 ,2 ,0 ,3 ,3 ,0 ,2 ,2 ,2 ,0 ,1 ,0 ,8 
C,34 ,0 ,5 ,4 ,2 ,3 ,9 ,2 ,0 ,0 ,46 ,0 ,0 ,2 ,0 ,3 ,3 ,0 ,3 ,2 ,2 ,1 ,1 ,0 ,8 
C,35 ,0 ,5 ,4 ,0 ,3 ,9 ,2 ,0 ,0 ,46 ,0 ,8 ,2 ,0 ,45 ,3 ,0 ,0 ,2 ,2 ,0 ,1 ,0 ,8 
C,36 ,3 ,5 ,4 ,0 ,3 ,9 ,0 ,0 ,0 ,46 ,0 ,8 ,2 ,9 ,0 ,3 ,0 ,0 ,2 ,0 ,21 ,1 ,2 ,8 
C,37 ,3 ,0 ,2 ,0 ,3 ,9 ,0 ,0 ,0 ,46 ,3 ,8 ,2 ,9 ,2 ,3 ,18 ,0 ,1 ,0 ,21 ,1 ,0 ,8 
C,38 ,3 ,0 ,2 ,0 ,4 ,2 ,0 ,0 ,9 ,46 ,3 ,8 ,0 ,9 ,0 ,0 ,18 ,0 ,1 ,15 ,24 ,2 ,0 ,52 
C,39 ,3 ,0 ,3 ,0 ,4 ,8 ,0 ,2 ,9 ,46 ,3 ,8 ,0 ,9 ,0 ,0 ,18 ,0 ,7 ,2 ,24 ,1 ,2 ,52 
C,40 ,3 ,2 ,0 ,0 ,4 ,8 ,0 ,3 ,9 ,46 ,3 ,8 ,14 ,3 ,0 ,0 ,18 ,2 ,2 ,0 ,24 ,1 ,0 ,2 
C,41 ,3 ,12 ,0 ,1 ,4 ,8 ,0 ,3 ,9 ,46 ,0 ,8 ,0 ,3 ,0 ,0 ,0 ,2 ,2 ,0 ,3 ,1 ,1 ,2 
C,42 ,3 ,3 ,3 ,1 ,4 ,8 ,3 ,3 ,9 ,46 ,1 ,18 ,0 ,3 ,0 ,0 ,0 ,1 ,1 ,0 ,3 ,2 ,1 ,52 
C,43 ,3 ,3 ,3 ,1 ,0 ,8 ,3 ,0 ,9 ,46 ,1 ,18 ,2 ,3 ,3 ,0 ,0 ,46 ,1 ,0 ,3 ,21 ,1 ,52 
C,44 ,3 ,0 ,3 ,1 ,2 ,8 ,3 ,9 ,9 ,2 ,1 ,3 ,0 ,3 ,3 ,2 ,0 ,46 ,1 ,1 ,3 ,0 ,0 ,52 
C,45 ,0 ,2 ,0 ,0 ,7 ,8 ,0 ,9 ,9 ,2 ,1 ,3 ,0 ,0 ,3 ,0 ,0 ,46 ,1 ,1 ,3 ,0 ,10 ,52 
C,46 ,0 ,2 ,0 ,0 ,2 ,8 ,0 ,9 ,46 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,46 ,1 ,2 ,1 ,3 ,0 ,52 
C,47 ,0 ,0 ,0 ,0 ,2 ,8 ,0 ,9 ,46 ,2 ,21 ,2 ,14 ,1 ,0 ,0 ,0 ,46 ,1 ,0 ,0 ,3 ,1 ,52 
